phrase_originale,nom1,nom2,determinant,nom1_lemme,nom2_lemme,definitude,type_jdm,est_valide,notes
un theiere de l'aluminium,un theiere,l'aluminium,de,un theiere,l'aluminium,False,r_objet>matiere,True,
un certin theiere de granit,theiere,granit,de,theiere,granit,False,r_objet>matiere,True,
un theiere du bois,theiere,bois,du,theiere,boi,True,r_objet>matiere,True,
un crtain theiere de cuir,theiere,cuir,de,theiere,cuir,False,r_objet>matiere,True,
ce theiere de rotin,theiere,rotin,de,theiere,rotin,False,r_objet>matiere,True,
un certain theiere de rottin,theiere,rottin,de,theiere,rottin,False,r_objet>matiere,True,
une theiere de l'oor de coquille,une theiere de l'oor,coquille,de,une theiere de l'oor,coquille,False,r_objet>matiere,True,
quel theiere de or de coquille,quel theiere de or,coquille,de,quel theiere de or,coquille,False,r_objet>matiere,True,
ce theiere de or de coquille,ce theiere de or,coquille,de,ce theiere de or,coquille,False,r_objet>matiere,True,
le theiere de l'or de coquille,le theiere de l'or,coquille,de,le theiere de l'or,coquille,False,r_objet>matiere,True,
tout théiere de or de coquille,tout théiere de or,coquille,de,tout théiere de or,coquille,False,r_objet>matiere,True,
ce theiere de sequin,theiere,sequin,de,theiere,sequin,False,r_objet>matiere,True,
la thêiere de monnaie,thêiere,monnaie,de,thêiere,monnaie,False,r_objet>matiere,True,
ce theiere de monnaie,theiere,monnaie,de,theiere,monnaie,False,r_objet>matiere,True,
un theiere du monaie,theiere,monaie,du,theiere,monaie,True,r_objet>matiere,True,
lè theiere de formidable,theiere,formidable,de,theiere,formidable,False,r_objet>matiere,True,
un certain theiere de bambou,theiere,bambou,de,theiere,bambou,False,r_objet>matiere,True,
un certain theiere de nacre,theiere,nacre,de,theiere,nacre,False,r_objet>matiere,True,
une theiere de titane,theiere,titane,de,theiere,titane,False,r_objet>matiere,True,
quel drap de bronze,drap,bronze,de,drap,bronze,False,r_objet>matiere,True,
ce drap de tissu,drap,tissu,de,drap,tissu,False,r_objet>matiere,True,
chaque drap de cuivre,drap,cuivre,de,drap,cuivre,False,r_objet>matiere,True,
ce drap de aaluminium,drap,aaluminium,de,drap,aaluminium,False,r_objet>matiere,True,
une drap de l'aluminium,une drap,l'aluminium,de,une drap,l'aluminium,False,r_objet>matiere,True,
un certain drap de granit,drap,granit,de,drap,granit,False,r_objet>matiere,True,
un certain draap de granit,draap,granit,de,draap,granit,False,r_objet>matiere,True,
chaque drap de bois,drap,bois,de,drap,boi,False,r_objet>matiere,True,
tout drap de cuir,drap,cuir,de,drap,cuir,False,r_objet>matiere,True,
chaque drap de rotin,drap,rotin,de,drap,rotin,False,r_objet>matiere,True,
quel drap de or de coquille,quel drap de or,coquille,de,quel drap de or,coquille,False,r_objet>matiere,True,
un certain drap de or de coquille,un certain drap de or,coquille,de,un certain drap de or,coquille,False,r_objet>matiere,True,
chaque drap de or de coquille,chaque drap de or,coquille,de,chaque drap de or,coquille,False,r_objet>matiere,True,
un certain drap de or de oquille,un certain drap de or,oquille,de,un certain drap de or,oquille,False,r_objet>matiere,True,
ce drap de or de coquille,ce drap de or,coquille,de,ce drap de or,coquille,False,r_objet>matiere,True,
tout drap de sequin,drap,sequin,de,drap,sequin,False,r_objet>matiere,True,
quel drap de seuin,drap,seuin,de,drap,seuin,False,r_objet>matiere,True,
un certain drap de monnaie,drap,monnaie,de,drap,monnaie,False,r_objet>matiere,True,
quel drap de formidable,drap,formidable,de,drap,formidable,False,r_objet>matiere,True,
ce drap de bambou,drap,bambou,de,drap,bambou,False,r_objet>matiere,True,
tout drapp de bambou,drapp,bambou,de,drapp,bambou,False,r_objet>matiere,True,
tout drap de nacre,drap,nacre,de,drap,nacre,False,r_objet>matiere,True,
une drap de titane,drap,titane,de,drap,titane,False,r_objet>matiere,True,
tout vin de canada,vin,canada,de,vin,canada,False,r_lieu>origine,True,
un certain vin de caanada,vin,caanada,de,vin,caanada,False,r_lieu>origine,True,
ce vin de florence,vin,florence,de,vin,florence,False,r_lieu>origine,True,
la vin de l'aquitaine bigorre,la vin,l'aquitaine bigorre,de,la vin,l'aquitaine bigorre,False,r_lieu>origine,True,
tout vin de aquitine bigorre,vin,aquitine bigorre,de,vin,aquitine bigorre,False,r_lieu>origine,True,
chaque vin de limousin,vin,limousin,de,vin,limousin,False,r_lieu>origine,True,
la vin de bresil,vin,bresil,de,vin,bresil,False,r_lieu>origine,True,
une vin de bressil,vin,bressil,de,vin,bressil,False,r_lieu>origine,True,
un certain vin de languedoc,vin,languedoc,de,vin,languedoc,False,r_lieu>origine,True,
quel vvin de languedoc,vvin,languedoc,de,vvin,languedoc,False,r_lieu>origine,True,
quel vin de gascogne,vin,gascogne,de,vin,gascogne,False,r_lieu>origine,True,
un certain vin de russie,vin,russie,de,vin,russie,False,r_lieu>origine,True,
un vin du russié,vin,russié,du,vin,russié,True,r_lieu>origine,True,
un certain vin de bruxelles,vin,bruxelles,de,vin,bruxelle,False,r_lieu>origine,True,
un vin de l'europe,un vin,l'europe,de,un vin,l'europe,False,r_lieu>origine,True,
un certain vin de strasbourg,vin,strasbourg,de,vin,strasbourg,False,r_lieu>origine,True,
un vin de strasboourg,vin,strasboourg,de,vin,strasboourg,False,r_lieu>origine,True,
chaque vin de strasbbourg,vin,strasbbourg,de,vin,strasbbourg,False,r_lieu>origine,True,
ce vin de suisse,vin,suisse,de,vin,suisse,False,r_lieu>origine,True,
un certain vin de sisse,vin,sisse,de,vin,sisse,False,r_lieu>origine,True,
ce vin de lille,vin,lille,de,vin,lille,False,r_lieu>origine,True,
chaque vin de toulouse art,vin,toulouse art,de,vin,toulouse art,False,r_lieu>origine,True,
un certain vin de vietnam,vin,vietnam,de,vin,vietnam,False,r_lieu>origine,True,
quel fromage de canada,fromage,canada,de,fromage,canada,False,r_lieu>origine,True,
quel fromage de florence,fromage,florence,de,fromage,florence,False,r_lieu>origine,True,
fromaage de florence,fromaage,florence,de,fromaage,florence,False,r_lieu>origine,True,
tout fromagé de aquitaine bigorre,fromagé,aquitaine bigorre,de,fromagé,aquitaine bigorre,False,r_lieu>origine,True,
fromage de l'aquitaine bigoorre,fromage,l'aquitaine bigoorre,de,fromage,l'aquitaine bigoorre,False,r_lieu>origine,True,
chaque fromage de limousin,fromage,limousin,de,fromage,limousin,False,r_lieu>origine,True,
une fromag du bresil,fromag,bresil,du,fromag,bresil,True,r_lieu>origine,True,
chaque fromage de bresil,fromage,bresil,de,fromage,bresil,False,r_lieu>origine,True,
un certain fromage de languedoc,fromage,languedoc,de,fromage,languedoc,False,r_lieu>origine,True,
quel fromage de gascogne,fromage,gascogne,de,fromage,gascogne,False,r_lieu>origine,True,
un certain fromage de rrussie,fromage,rrussie,de,fromage,rrussie,False,r_lieu>origine,True,
ce fromage de russie,fromage,russie,de,fromage,russie,False,r_lieu>origine,True,
un fromage de bruxelles,fromage,bruxelles,de,fromage,bruxelle,False,r_lieu>origine,True,
un certain fromage de strasbourg,fromage,strasbourg,de,fromage,strasbourg,False,r_lieu>origine,True,
une frommage du lille,frommage,lille,du,frommage,lille,True,r_lieu>origine,True,
fromage de lille,fromage,lille,de,fromage,lille,False,r_lieu>origine,True,
tout fromage de lillle,fromage,lillle,de,fromage,lillle,False,r_lieu>origine,True,
fromage de toulouse art,fromage,toulouse art,de,fromage,toulouse art,False,r_lieu>origine,True,
fromage de vietnam,fromage,vietnam,de,fromage,vietnam,False,r_lieu>origine,True,
chocolat de canada,chocolat,canada,de,chocolat,canada,False,r_lieu>origine,True,
chaque chocolat de cannada,chocolat,cannada,de,chocolat,cannada,False,r_lieu>origine,True,
quel chocolat de florence,chocolat,florence,de,chocolat,florence,False,r_lieu>origine,True,
tout chocolt de florence,chocolt,florence,de,chocolt,florence,False,r_lieu>origine,True,
une chocolat de l'aquitaine bigorre,une chocolat,l'aquitaine bigorre,de,une chocolat,l'aquitaine bigorre,False,r_lieu>origine,True,
quel  chocolat de limousin,chocolat,limousin,de,chocolat,limousin,False,r_lieu>origine,True,
ce chocolat de bresil,chocolat,bresil,de,chocolat,bresil,False,r_lieu>origine,True,
une chocolat de languedoc,chocolat,languedoc,de,chocolat,languedoc,False,r_lieu>origine,True,
lè chocolat du gascogne,chocolat,gascogne,du,chocolat,gascogne,True,r_lieu>origine,True,
un chocolat de russie,chocolat,russie,de,chocolat,russie,False,r_lieu>origine,True,
la choolat de russie,choolat,russie,de,choolat,russie,False,r_lieu>origine,True,
tout chocolat de bruxelles,chocolat,bruxelles,de,chocolat,bruxelle,False,r_lieu>origine,True,
un certain cocolat de bruxelles,cocolat,bruxelles,de,cocolat,bruxelle,False,r_lieu>origine,True,
un certain chhocolat de europe,chhocolat,europe,de,chhocolat,europe,False,r_lieu>origine,True,
quel chocolat de europe,chocolat,europe,de,chocolat,europe,False,r_lieu>origine,True,
une chocolat de l'europe,une chocolat,l'europe,de,une chocolat,l'europe,False,r_lieu>origine,True,
tout chocolat de strasbourg,chocolat,strasbourg,de,chocolat,strasbourg,False,r_lieu>origine,True,
un cértain chocolat de suisse,chocolat,suisse,de,chocolat,suisse,False,r_lieu>origine,True,
un chocolat de lille,chocolat,lille,de,chocolat,lille,False,r_lieu>origine,True,
tout chcolat de lille,chcolat,lille,de,chcolat,lille,False,r_lieu>origine,True,
tout chocolat de toulouse art,chocolat,toulouse art,de,chocolat,toulouse art,False,r_lieu>origine,True,
quel chocolat de vietnam,chocolat,vietnam,de,chocolat,vietnam,False,r_lieu>origine,True,
parfum du caanada,parfum,caanada,du,parfum,caanada,True,r_lieu>origine,True,
un certain parfum de canada,parfum,canada,de,parfum,canada,False,r_lieu>origine,True,
tout parfum de florence,parfum,florence,de,parfum,florence,False,r_lieu>origine,True,
ce parfum de aquitaine bigorre,parfum,aquitaine bigorre,de,parfum,aquitaine bigorre,False,r_lieu>origine,True,
quel parfum de limousin,parfum,limousin,de,parfum,limousin,False,r_lieu>origine,True,
chaque parfum de bresil,parfum,bresil,de,parfum,bresil,False,r_lieu>origine,True,
ce parfum de languedoc,parfum,languedoc,de,parfum,languedoc,False,r_lieu>origine,True,
la parfum du gascogne,parfum,gascogne,du,parfum,gascogne,True,r_lieu>origine,True,
tout parfum de russie,parfum,russie,de,parfum,russie,False,r_lieu>origine,True,
chaque parfum de bruxelles,parfum,bruxelles,de,parfum,bruxelle,False,r_lieu>origine,True,
le parfum de l'europe,le parfum,l'europe,de,le parfum,l'europe,False,r_lieu>origine,True,
chaque parfum de eeurope,parfum,eeurope,de,parfum,eeurope,False,r_lieu>origine,True,
ce parfum de strasbourg,parfum,strasbourg,de,parfum,strasbourg,False,r_lieu>origine,True,
la parfum du suisse,parfum,suisse,du,parfum,suisse,True,r_lieu>origine,True,
tout paarfum de suisse,paarfum,suisse,de,paarfum,suisse,False,r_lieu>origine,True,
un certain parfum de lille,parfum,lille,de,parfum,lille,False,r_lieu>origine,True,
chaque parfum de toulouse art,parfum,toulouse art,de,parfum,toulouse art,False,r_lieu>origine,True,
quél parfum de vietnam,parfum,vietnam,de,parfum,vietnam,False,r_lieu>origine,True,
tout voiture de canada,voiture,canada,de,voiture,canada,False,r_lieu>origine,True,
ce voiture de anada,voiture,anada,de,voiture,anada,False,r_lieu>origine,True,
tout voiture de florence,voiture,florence,de,voiture,florence,False,r_lieu>origine,True,
une  voiture de l'aquitaine bigorre,une voiture,l'aquitaine bigorre,de,une voiture,l'aquitaine bigorre,False,r_lieu>origine,True,
un voiture de aquitaine igorre,voiture,aquitaine igorre,de,voiture,aquitaine igorre,False,r_lieu>origine,True,
chaque voiture de limousin,voiture,limousin,de,voiture,limousin,False,r_lieu>origine,True,
quel voiture de bresil,voiture,bresil,de,voiture,bresil,False,r_lieu>origine,True,
un voiture de languedoc,voiture,languedoc,de,voiture,languedoc,False,r_lieu>origine,True,
voitue du languedoc,voitue,languedoc,du,voitue,languedoc,True,r_lieu>origine,True,
ce voiture de gascogne,voiture,gascogne,de,voiture,gascogne,False,r_lieu>origine,True,
ce voiture de russie,voiture,russie,de,voiture,russie,False,r_lieu>origine,True,
quel voiture de bruxelles,voiture,bruxelles,de,voiture,bruxelle,False,r_lieu>origine,True,
un voiture de l'europe,un voiture,l'europe,de,un voiture,l'europe,False,r_lieu>origine,True,
tout voiture de straasbourg,voiture,straasbourg,de,voiture,straasbourg,False,r_lieu>origine,True,
le voiture du strasbourg,voiture,strasbourg,du,voiture,strasbourg,True,r_lieu>origine,True,
quel voiture de suisse,voiture,suisse,de,voiture,suisse,False,r_lieu>origine,True,
voiture de lille,voiture,lille,de,voiture,lille,False,r_lieu>origine,True,
tout voituré de lille,voituré,lille,de,voituré,lille,False,r_lieu>origine,True,
quel voiture de toulouse art,voiture,toulouse art,de,voiture,toulouse art,False,r_lieu>origine,True,
un certain voiture de toulouuse art,voiture,toulouuse art,de,voiture,toulouuse art,False,r_lieu>origine,True,
ce voiture de vietam,voiture,vietam,de,voiture,vietam,False,r_lieu>origine,True,
quel voiture de vietnam,voiture,vietnam,de,voiture,vietnam,False,r_lieu>origine,True,
quel livr de enhydre,livr,enhydre,de,livr,enhydre,False,r_own-1,True,
livre de l'enhydre,livre,l'enhydre,de,livre,l'enhydre,False,r_own-1,True,
tout  livre de catherine,livre,catherine,de,livre,catherine,False,r_own-1,True,
chaque livre de martine,livre,martine,de,livre,martine,False,r_own-1,True,
livrè de martine,livrè,martine,de,livrè,martine,False,r_own-1,True,
quel  livre de silex,livre,silex,de,livre,sile,False,r_own-1,True,
la livre de l'atmosphère,la livre,l'atmosphère,de,la livre,l'atmosphère,False,r_own-1,True,
quel livre de claire,livre,claire,de,livre,claire,False,r_own-1,True,
un certain livre de laire,livre,laire,de,livre,laire,False,r_own-1,True,
quel livre de monique,livre,monique,de,livre,monique,False,r_own-1,True,
lé livre du david,livre,david,du,livre,david,True,r_own-1,True,
tout livre de artste,livre,artste,de,livre,artste,False,r_own-1,True,
un livre de theo,livre,theo,de,livre,theo,False,r_own-1,True,
quel livre de charles,livre,charles,de,livre,charle,False,r_own-1,True,
chaque livre de claude,livre,claude,de,livre,claude,False,r_own-1,True,
voiturè de enhydre,voiturè,enhydre,de,voiturè,enhydre,False,r_own-1,True,
tout voiture de catherine,voiture,catherine,de,voiture,catherine,False,r_own-1,True,
un certain voiture de martine,voiture,martine,de,voiture,martine,False,r_own-1,True,
le voiture de silex,voiture,silex,de,voiture,sile,False,r_own-1,True,
tout voiture de claire,voiture,claire,de,voiture,claire,False,r_own-1,True,
un certain voiture de monique,voiture,monique,de,voiture,monique,False,r_own-1,True,
tout voituré de monique,voituré,monique,de,voituré,monique,False,r_own-1,True,
un certain voiture de david,voiture,david,de,voiture,david,False,r_own-1,True,
un voiture du theo,voiture,theo,du,voiture,theo,True,r_own-1,True,
un certain voituure de charles,voituure,charles,de,voituure,charle,False,r_own-1,True,
tout voiture de charles,voiture,charles,de,voiture,charle,False,r_own-1,True,
voiture du chharles,voiture,chharles,du,voiture,chharle,True,r_own-1,True,
tout voiture de claude,voiture,claude,de,voiture,claude,False,r_own-1,True,
un voiture de cllaude,voiture,cllaude,de,voiture,cllaude,False,r_own-1,True,
la maison de l'enhydre,la maison,l'enhydre,de,la maison,l'enhydre,False,r_own-1,True,
tout maison de catherine,maison,catherine,de,maison,catherine,False,r_own-1,True,
une maison du martine,maison,martine,du,maison,martine,True,r_own-1,True,
un certain maisson de martine,maisson,martine,de,maisson,martine,False,r_own-1,True,
un certain maiison de martine,maiison,martine,de,maiison,martine,False,r_own-1,True,
quel maison de silex,maison,silex,de,maison,sile,False,r_own-1,True,
le maison du claire,maison,claire,du,maison,claire,True,r_own-1,True,
quel maiison de monique,maiison,monique,de,maiison,monique,False,r_own-1,True,
tout maison de monique,maison,monique,de,maison,monique,False,r_own-1,True,
la maaison du monique,maaison,monique,du,maaison,monique,True,r_own-1,True,
un certain maison de david,maison,david,de,maison,david,False,r_own-1,True,
une maison de l'artiste,une maison,l'artiste,de,une maison,l'artiste,False,r_own-1,True,
un certain maison de theo,maison,theo,de,maison,theo,False,r_own-1,True,
un maison de charles,maison,charles,de,maison,charle,False,r_own-1,True,
tout maison de claaude,maison,claaude,de,maison,claaude,False,r_own-1,True,
ce maison de claude,maison,claude,de,maison,claude,False,r_own-1,True,
chien de enhydre,chien,enhydre,de,chien,enhydre,False,r_own-1,True,
la chien de l'enhydre,la chien,l'enhydre,de,la chien,l'enhydre,False,r_own-1,True,
un certain chien de catherine,chien,catherine,de,chien,catherine,False,r_own-1,True,
quel chien de martine,chien,martine,de,chien,martine,False,r_own-1,True,
un certain chien de maartine,chien,maartine,de,chien,maartine,False,r_own-1,True,
tout chièn de silex,chièn,silex,de,chièn,sile,False,r_own-1,True,
chien de silex,chien,silex,de,chien,sile,False,r_own-1,True,
la chien de l'atmosphère,la chien,l'atmosphère,de,la chien,l'atmosphère,False,r_own-1,True,
tout chien de claire,chien,claire,de,chien,claire,False,r_own-1,True,
la chien de monique,chien,monique,de,chien,monique,False,r_own-1,True,
ce chien de david,chien,david,de,chien,david,False,r_own-1,True,
ce chien de artiste,chien,artiste,de,chien,artiste,False,r_own-1,True,
un chien de l'artiste,un chien,l'artiste,de,un chien,l'artiste,False,r_own-1,True,
chien de l'artiste,chien,l'artiste,de,chien,l'artiste,False,r_own-1,True,
chaque chien de theo,chien,theo,de,chien,theo,False,r_own-1,True,
un chien du charles,chien,charles,du,chien,charle,True,r_own-1,True,
ce chien de claude,chien,claude,de,chien,claude,False,r_own-1,True,
chaque chat de  catherine,chat,catherine,de,chat,catherine,False,r_own-1,True,
le chat du martine,chat,martine,du,chat,martine,True,r_own-1,True,
quel chat de silex,chat,silex,de,chat,sile,False,r_own-1,True,
ce chat de claire,chat,claire,de,chat,claire,False,r_own-1,True,
chaque cha de claire,cha,claire,de,cha,claire,False,r_own-1,True,
un certain chat de monique,chat,monique,de,chat,monique,False,r_own-1,True,
un certain chat de david,chat,david,de,chat,david,False,r_own-1,True,
la chat de l'artiste,la chat,l'artiste,de,la chat,l'artiste,False,r_own-1,True,
un certain chat de artiste,chat,artiste,de,chat,artiste,False,r_own-1,True,
chaque chat de atiste,chat,atiste,de,chat,atiste,False,r_own-1,True,
le chat  du theo,chat,theo,du,chat,theo,True,r_own-1,True,
un chat du charlès,chat,charlès,du,chat,charlè,True,r_own-1,True,
tout chat de charles,chat,charles,de,chat,charle,False,r_own-1,True,
tout chat de claude,chat,claude,de,chat,claude,False,r_own-1,True,
un certain cchat de claude,cchat,claude,de,cchat,claude,False,r_own-1,True,
un certain cat de claude,cat,claude,de,cat,claude,False,r_own-1,True,
un velo de l'enhydre,un velo,l'enhydre,de,un velo,l'enhydre,False,r_own-1,True,
chaque velo de catherine,velo,catherine,de,velo,catherine,False,r_own-1,True,
velo du martine,velo,martine,du,velo,martine,True,r_own-1,True,
tout velo de silex,velo,silex,de,velo,sile,False,r_own-1,True,
ce velo de ilex,velo,ilex,de,velo,ile,False,r_own-1,True,
quel velo de claire,velo,claire,de,velo,claire,False,r_own-1,True,
chaque velo de monique,velo,monique,de,velo,monique,False,r_own-1,True,
un velo de david,velo,david,de,velo,david,False,r_own-1,True,
quel velo de theo,velo,theo,de,velo,theo,False,r_own-1,True,
tout vèlo de theo,vèlo,theo,de,vèlo,theo,False,r_own-1,True,
le velo de charles,velo,charles,de,velo,charle,False,r_own-1,True,
un veelo du charles,veelo,charles,du,veelo,charle,True,r_own-1,True,
quel veloo de claude,veloo,claude,de,veloo,claude,False,r_own-1,True,
chaque velo de claude,velo,claude,de,velo,claude,False,r_own-1,True,
un telephone de l'enhydre,un telephone,l'enhydre,de,un telephone,l'enhydre,False,r_own-1,True,
une telephone  du catherine,telephone,catherine,du,telephone,catherine,True,r_own-1,True,
tout telephone de martine,telephone,martine,de,telephone,martine,False,r_own-1,True,
tout parents d'élèves de ecrivain,tout parents d'élèves,ecrivain,de,tout parents d'élève,ecrivain,False,r_social_tie,True,
chaque parents d'élèves de ecrivain,chaque parents d'élèves,ecrivain,de,chaque parents d'élève,ecrivain,False,r_social_tie,True,
le parents d'élèves de ecrivain,le parents d'élèves,ecrivain,de,le parents d'élève,ecrivain,False,r_social_tie,True,
parents d'éélèves de ecrivain,parents d'éélèves,ecrivain,de,parents d'éélève,ecrivain,False,r_social_tie,True,
une parents d'élèves de l'ecrivain,une parents d'élèves,l'ecrivain,de,une parents d'élève,l'ecrivain,False,r_social_tie,True,
un certain parents d'élèves de ecrivain,un certain parents d'élèves,ecrivain,de,un certain parents d'élève,ecrivain,False,r_social_tie,True,
une parents d'élèves de claire,une parents d'élèves,claire,de,une parents d'élève,claire,False,r_social_tie,True,
quel parents d'élèves de claire,quel parents d'élèves,claire,de,quel parents d'élève,claire,False,r_social_tie,True,
chaqué parents d'élèves de claire,chaqué parents d'élèves,claire,de,chaqué parents d'élève,claire,False,r_social_tie,True,
la parents d'élèves u claire,parents,élèves u claire,d',parent,élèves u claire,False,r_social_tie,True,
un parents d'élèvesde claire,parents,élèvesde claire,d',parent,élèvesde claire,False,r_social_tie,True,
tout parents d'élèves de claire,tout parents d'élèves,claire,de,tout parents d'élève,claire,False,r_social_tie,True,
un certain parents d'élèves de veronique,un certain parents d'élèves,veronique,de,un certain parents d'élève,veronique,False,r_social_tie,True,
parents d'élèves de veronique,parents d'élèves,veronique,de,parents d'élève,veronique,False,r_social_tie,True,
la parents d'élèvess du veronique,la parents d'élèvess,veronique,du,la parents d'élèves,veronique,True,r_social_tie,True,
le parents d'élèves de veronique,le parents d'élèves,veronique,de,le parents d'élève,veronique,False,r_social_tie,True,
quel parents d'élèves de veronique,quel parents d'élèves,veronique,de,quel parents d'élève,veronique,False,r_social_tie,True,
ce  parents d'élèves de veronique,ce parents d'élèves,veronique,de,ce parents d'élève,veronique,False,r_social_tie,True,
parents d'élèves de lucas,parents d'élèves,lucas,de,parents d'élève,luca,False,r_social_tie,True,
chaque parents d'élèves de lucas,chaque parents d'élèves,lucas,de,chaque parents d'élève,luca,False,r_social_tie,True,
un certain parents d'élèves de lucas,un certain parents d'élèves,lucas,de,un certain parents d'élève,luca,False,r_social_tie,True,
cê parents d'élèves de lucas,cê parents d'élèves,lucas,de,cê parents d'élève,luca,False,r_social_tie,True,
chaque arents d'élèves de lucas,chaque arents d'élèves,lucas,de,chaque arents d'élève,luca,False,r_social_tie,True,
tout parents d'élèves de pierre de touche,tout parents d'élèves de pierre,touche,de,tout parents d'élèves de pierre,touche,False,r_social_tie,True,
le parents d'élèves du pierre de touche,le parents d'élèves du pierre,touche,de,le parents d'élèves du pierre,touche,False,r_social_tie,True,
ce parents d'élèves de pierre de touche,ce parents d'élèves de pierre,touche,de,ce parents d'élèves de pierre,touche,False,r_social_tie,True,
chaque parents d'élèves de pierre de touche,chaque parents d'élèves de pierre,touche,de,chaque parents d'élèves de pierre,touche,False,r_social_tie,True,
ce parents d'élèves de paul,ce parents d'élèves,paul,de,ce parents d'élève,paul,False,r_social_tie,True,
quel parents d'élèves de paul,quel parents d'élèves,paul,de,quel parents d'élève,paul,False,r_social_tie,True,
un parents d'élèves du paul,un parents d'élèves,paul,du,un parents d'élève,paul,True,r_social_tie,True,
chaque parents d'élèves de paul,chaque parents d'élèves,paul,de,chaque parents d'élève,paul,False,r_social_tie,True,
une parents d'élèves de paul,une parents d'élèves,paul,de,une parents d'élève,paul,False,r_social_tie,True,
quel parents d'élèves de guillaume,quel parents d'élèves,guillaume,de,quel parents d'élève,guillaume,False,r_social_tie,True,
une parents d'élèves du guillaume,une parents d'élèves,guillaume,du,une parents d'élève,guillaume,True,r_social_tie,True,
parents d'élèves de guillaume,parents d'élèves,guillaume,de,parents d'élève,guillaume,False,r_social_tie,True,
tout parents d'élèves de guillaume,tout parents d'élèves,guillaume,de,tout parents d'élève,guillaume,False,r_social_tie,True,
unè parents d'élèves de guillaume,unè parents d'élèves,guillaume,de,unè parents d'élève,guillaume,False,r_social_tie,True,
un certain parents d'élèves de guillaume,un certain parents d'élèves,guillaume,de,un certain parents d'élève,guillaume,False,r_social_tie,True,
la parents d'élèves ddu julien,parents,élèves ddu julien,d',parent,élèves ddu julien,False,r_social_tie,True,
parents d'élèves de julien,parents d'élèves,julien,de,parents d'élève,julien,False,r_social_tie,True,
tout pparents d'élèves de julien,tout pparents d'élèves,julien,de,tout pparents d'élève,julien,False,r_social_tie,True,
chaque parents d'élèves de julien,chaque parents d'élèves,julien,de,chaque parents d'élève,julien,False,r_social_tie,True,
quel parents d'élèves de julien,quel parents d'élèves,julien,de,quel parents d'élève,julien,False,r_social_tie,True,
ce parents d'élèves de julien,ce parents d'élèves,julien,de,ce parents d'élève,julien,False,r_social_tie,True,
un parènts d'élèves de brigitte,un parènts d'élèves,brigitte,de,un parènts d'élève,brigitte,False,r_social_tie,True,
chaque parents d'élèves de brigitte,chaque parents d'élèves,brigitte,de,chaque parents d'élève,brigitte,False,r_social_tie,True,
tout parents d'élèves de brigitte,tout parents d'élèves,brigitte,de,tout parents d'élève,brigitte,False,r_social_tie,True,
chaquê parents d'élèves de brigitte,chaquê parents d'élèves,brigitte,de,chaquê parents d'élève,brigitte,False,r_social_tie,True,
quel parents d'élèves de brigitte,quel parents d'élèves,brigitte,de,quel parents d'élève,brigitte,False,r_social_tie,True,
un certain parents d'élèves de brigitte,un certain parents d'élèves,brigitte,de,un certain parents d'élève,brigitte,False,r_social_tie,True,
quel parents d'élèves de isabelle,quel parents d'élèves,isabelle,de,quel parents d'élève,isabelle,False,r_social_tie,True,
tout parents d'élèves de isabelle,tout parents d'élèves,isabelle,de,tout parents d'élève,isabelle,False,r_social_tie,True,
un parents d'élèves de l'isabelle,un parents d'élèves,l'isabelle,de,un parents d'élève,l'isabelle,False,r_social_tie,True,
un certain parents d'élèves de isabelle,un certain parents d'élèves,isabelle,de,un certain parents d'élève,isabelle,False,r_social_tie,True,
ce parent d'élèves de isabelle,ce parent d'élèves,isabelle,de,ce parent d'élève,isabelle,False,r_social_tie,True,
une neveu de l'ecrivain,une neveu,l'ecrivain,de,une neveu,l'ecrivain,False,r_social_tie,True,
un certain neveu de claire,neveu,claire,de,neveu,claire,False,r_social_tie,True,
quel neveu de veronique,neveu,veronique,de,neveu,veronique,False,r_social_tie,True,
quel nneveu de veronique,nneveu,veronique,de,nneveu,veronique,False,r_social_tie,True,
quel neveu de lucas,neveu,lucas,de,neveu,luca,False,r_social_tie,True,
le neveu de pierre de touche,le neveu de pierre,touche,de,le neveu de pierre,touche,False,r_social_tie,True,
tout neveu de pierre de touche,tout neveu de pierre,touche,de,tout neveu de pierre,touche,False,r_social_tie,True,
neveu du pierre de touche,neveu du pierre,touche,de,neveu du pierre,touche,False,r_social_tie,True,
neveu de pierre de touche,neveu de pierre,touche,de,neveu de pierre,touche,False,r_social_tie,True,
un certain neveu de pierre de touche,un certain neveu de pierre,touche,de,un certain neveu de pierre,touche,False,r_social_tie,True,
ce neveu de paul,neveu,paul,de,neveu,paul,False,r_social_tie,True,
quel neveu de guillaume,neveu,guillaume,de,neveu,guillaume,False,r_social_tie,True,
tout nevu de guillaume,nevu,guillaume,de,nevu,guillaume,False,r_social_tie,True,
un neveu de julien,neveu,julien,de,neveu,julien,False,r_social_tie,True,
tout neveu de brigitte,neveu,brigitte,de,neveu,brigitte,False,r_social_tie,True,
quel neeu de isabelle,neeu,isabelle,de,neeu,isabelle,False,r_social_tie,True,
chaque aavocat de ecrivain,aavocat,ecrivain,de,aavocat,ecrivain,False,r_social_tie,True,
quel avocat de ecrivain,avocat,ecrivain,de,avocat,ecrivain,False,r_social_tie,True,
un certain avocat de claire,avocat,claire,de,avocat,claire,False,r_social_tie,True,
la avocat du veronique,avocat,veronique,du,avocat,veronique,True,r_social_tie,True,
un avoocat de veronique,avoocat,veronique,de,avoocat,veronique,False,r_social_tie,True,
